,TargetB,ID,TargetD,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemCluster,DemAge,DemGender,DemHomeOwner,DemIncomeGroup,DemMedHomeValue,DemPctVeterans
8440,1,00169640,8.0,6,11,2,4,7.0,7.67,6.36,6.5,15,102,14,34,53,6,15,22,A,0,00,75.0,F,H,4.0,124800,0
8441,1,00169678,20.0,3,5,2,3,16.0,13.33,13.0,12.0,18,40,12,34,35,6,17,16,A,1,12,73.0,F,H,6.0,185600,29
8442,1,00169700,25.0,2,7,1,5,20.0,11.5,5.57,3.0,18,125,13,26,53,6,12,23,A,1,25,,M,U,3.0,167600,17
8443,1,00169703,25.0,8,31,7,20,7.0,5.13,3.49,5.29,17,125,13,31,78,6,17,34,S,1,28,82.0,F,H,6.0,248600,34
8444,1,00169722,20.0,0,1,0,0,25.0,0.0,25.0,,23,23,10,10,15,4,4,6,N,0,25,50.0,F,U,,142800,17
8445,1,00169780,10.0,2,2,0,0,15.0,12.5,12.5,,26,30,9,23,22,4,4,9,A,0,26,,U,U,,165000,20
8446,1,00169813,15.0,1,4,1,2,15.0,15.0,11.0,15.0,17,79,10,26,39,4,10,14,A,0,14,45.0,F,U,,324700,39
8447,1,00169827,21.0,1,1,1,1,15.0,15.0,15.0,15.0,16,16,10,15,12,4,6,5,F,0,18,49.0,F,H,4.0,165000,33
8448,0,00169840,,4,12,2,7,19.0,16.0,12.58,10.0,18,115,13,35,72,6,17,33,S,1,27,84.0,F,H,2.0,141000,42
8449,1,00169855,25.0,3,3,1,1,25.0,23.33,23.33,25.0,15,28,11,24,24,5,11,11,A,0,24,67.0,M,H,7.0,381300,33
8450,1,00169863,21.0,1,2,1,2,17.0,17.0,16.0,17.0,20,41,10,28,33,4,12,12,A,0,23,77.0,M,H,5.0,269200,54
8451,1,00169881,15.0,5,9,5,8,12.0,10.4,8.22,10.4,17,68,12,30,48,6,16,21,S,1,23,,F,U,,259800,54
8452,1,00169895,25.0,1,5,0,2,25.0,25.0,20.0,,19,111,13,32,54,6,6,22,A,0,23,52.0,F,U,,259800,54
8453,1,00169903,15.0,2,14,0,10,15.0,15.0,8.11,,19,128,11,30,67,4,4,28,A,1,23,80.0,U,H,5.0,259800,54
8454,0,00169916,,3,18,1,11,8.0,7.67,8.17,5.0,18,128,12,33,76,6,16,32,S,1,42,,F,H,5.0,241900,37
8455,1,00169919,20.0,2,3,0,0,15.0,10.0,8.67,,26,32,8,21,21,4,4,9,A,0,37,49.0,F,H,7.0,65700,46
8456,0,00169947,,4,30,2,16,8.0,8.5,6.8,8.0,17,129,11,33,82,5,16,33,S,1,46,17.0,F,H,5.0,171900,27
8457,1,00169955,50.0,2,12,2,9,50.0,50.0,28.75,50.0,18,116,13,35,75,6,17,31,A,1,42,73.0,M,U,4.0,158800,41
8458,0,00169963,,2,2,1,1,19.0,17.0,17.0,15.0,19,23,12,23,21,6,11,9,N,0,42,40.0,M,H,5.0,151400,29
8459,1,00169973,15.0,2,5,0,1,15.0,14.0,11.4,,18,56,12,32,42,6,6,18,A,0,42,57.0,F,H,3.0,151400,29
8460,1,00169992,13.0,5,23,5,21,14.0,12.8,8.57,12.8,17,130,8,27,74,4,14,30,S,1,40,68.0,F,H,5.0,220300,20
8461,0,00170001,,1,1,1,1,25.0,25.0,25.0,25.0,24,24,10,20,19,4,8,7,N,0,42,,M,U,2.0,136900,27
8462,0,00170057,,3,20,2,12,13.0,11.67,7.3,12.0,16,123,12,31,69,5,13,30,S,1,37,87.0,F,H,7.0,131000,39
8463,0,00170067,,2,6,0,2,15.0,14.0,9.0,,18,67,15,34,48,6,6,19,A,0,46,,M,U,,185400,27
8464,1,00170098,10.0,1,7,1,3,15.0,15.0,6.71,15.0,24,122,5,15,27,2,5,8,A,0,48,69.0,F,U,,87700,43
8465,1,00170143,5.0,6,14,3,10,7.0,5.67,4.57,5.67,18,93,9,26,56,5,14,23,S,1,40,7.0,F,H,5.0,172200,20
8466,0,00170167,,2,2,0,0,15.0,10.0,10.0,,15,26,9,19,17,3,3,6,N,0,29,79.0,F,H,3.0,213200,50
8467,0,00170169,,5,6,5,5,11.0,9.4,9.5,9.4,21,32,12,29,29,6,15,13,S,1,38,69.0,F,H,4.0,132000,28
8468,0,00170195,,2,23,1,11,85.0,80.0,21.04,85.0,17,124,22,40,127,11,19,50,A,1,34,74.0,M,H,6.0,333300,45
8469,1,00170215,8.0,8,11,6,8,4.0,4.5,4.45,4.17,22,45,11,31,36,6,16,16,S,1,40,77.0,F,U,,127400,36
8470,1,00170229,11.0,6,33,5,18,10.0,10.67,9.3,10.8,22,126,12,28,76,6,16,34,S,1,38,,F,H,2.0,149300,38
8471,1,00170231,13.0,5,36,4,18,6.0,14.4,12.83,14.5,15,130,13,33,80,6,17,35,S,1,40,,F,H,4.0,171900,60
8472,0,00170239,,2,6,1,4,25.0,25.0,18.0,25.0,16,87,14,33,54,6,15,22,A,1,42,73.0,M,H,5.0,258000,30
8473,0,00170241,,2,2,2,2,15.0,12.5,12.5,12.5,18,33,10,25,23,4,10,9,A,0,46,80.0,M,H,5.0,79200,35
8474,1,00170256,10.0,4,6,2,3,10.0,9.25,7.5,10.0,18,65,7,20,27,4,9,8,A,0,42,,F,U,,124600,36
8475,0,00170287,,1,1,1,1,25.0,25.0,25.0,25.0,21,21,12,19,18,5,8,7,F,0,28,,M,U,,86900,35
8476,0,00170310,,7,10,5,7,8.0,9.86,9.3,10.4,23,44,12,34,40,6,17,17,S,1,31,55.0,M,H,7.0,73900,0
8477,0,00170341,,2,20,0,9,30.0,27.5,9.95,,25,113,12,34,72,6,6,30,A,1,30,45.0,F,H,7.0,96000,36
8478,1,00170363,15.0,5,15,2,6,10.0,18.4,12.6,16.0,17,93,9,26,53,4,13,20,A,0,00,67.0,M,H,4.0,126900,0
8479,0,00170370,,4,4,2,2,20.0,14.5,14.5,18.0,16,32,13,27,26,6,12,10,A,0,40,61.0,F,H,4.0,92600,29
8480,1,00170386,10.0,4,15,3,9,10.0,9.5,6.93,9.33,16,92,12,31,63,5,13,24,S,1,44,,F,U,,89200,36
8481,0,00170401,,4,5,2,3,10.0,9.0,8.2,8.5,18,44,13,29,33,6,14,14,A,0,36,61.0,F,H,3.0,66900,34
8482,1,00170402,10.0,5,10,2,4,10.0,8.6,6.8,8.5,16,53,15,36,45,6,16,19,A,0,42,54.0,F,H,2.0,122400,41
8483,0,00170438,,5,20,3,13,10.0,10.0,8.55,10.33,17,112,13,33,80,6,17,34,S,1,37,74.0,M,H,1.0,75100,45
8484,0,00170448,,1,9,1,8,20.0,20.0,8.67,20.0,24,123,9,28,56,4,12,25,A,1,43,,U,U,,67000,36
8485,0,00170457,,1,7,1,5,18.0,18.0,13.86,18.0,22,86,12,31,56,6,15,23,A,0,49,,F,U,,73600,29
8486,1,00170473,20.0,2,3,0,1,20.0,18.0,15.33,,19,41,14,34,35,6,6,14,A,0,42,46.0,M,U,,119400,41
8487,1,00170479,10.0,5,7,2,3,11.0,10.0,8.86,9.5,19,53,12,32,41,6,15,17,A,0,43,55.0,F,H,5.0,67000,36
8488,1,00170486,12.0,2,2,1,1,10.0,12.5,12.5,15.0,15,21,11,18,18,5,8,7,N,0,35,,M,U,,99300,57
8489,1,00170489,20.0,2,2,0,0,20.0,20.0,20.0,,18,30,12,26,23,4,4,9,A,0,35,,F,U,,212800,29
8490,0,00170536,,3,4,2,2,11.0,13.0,11.25,14.0,19,33,12,31,29,6,15,13,A,1,41,49.0,F,H,6.0,141400,0
8491,1,00170563,5.0,6,6,4,4,8.0,7.5,7.5,8.75,22,36,13,34,34,7,17,15,A,0,08,65.0,F,H,4.0,124800,35
8492,0,00170577,,4,6,2,2,20.0,15.0,14.17,15.0,18,44,14,35,40,6,16,16,A,0,02,67.0,M,H,5.0,160000,38
8493,0,00170588,,2,7,0,2,10.0,12.5,6.71,,18,75,14,31,49,6,6,18,A,0,02,,F,U,,175200,43
8494,0,00170621,,2,17,2,13,11.0,10.0,4.71,10.0,16,130,13,31,75,4,11,28,A,1,02,61.0,M,H,6.0,146400,48
8495,0,00170646,,3,4,0,1,20.0,15.0,12.5,,18,43,12,32,32,6,6,14,A,0,06,65.0,F,H,1.0,145300,35
8496,1,00170649,25.0,5,10,2,3,25.0,20.6,17.0,25.0,17,53,13,32,45,6,16,20,A,0,02,64.0,M,H,7.0,160000,48
8497,0,00170651,,2,8,0,4,15.0,15.0,9.63,,15,57,14,33,51,6,6,20,A,1,07,50.0,M,H,5.0,160000,42
8498,1,00170652,15.0,3,6,2,3,20.0,16.33,12.17,14.5,18,56,13,34,47,6,16,19,A,0,07,69.0,F,H,2.0,117100,26
8499,0,00170677,,1,1,1,1,20.0,20.0,20.0,20.0,17,17,10,15,13,4,6,5,F,0,10,,F,U,,124800,0
8500,1,00170714,20.0,3,13,2,7,20.0,16.67,12.62,15.0,20,93,8,28,62,4,14,24,S,1,22,56.0,U,U,,145200,18
8501,1,00170722,20.0,1,10,0,5,20.0,20.0,13.8,,26,128,10,31,67,5,5,32,A,1,22,57.0,F,H,4.0,204300,11
8502,0,00170765,,5,6,4,4,15.0,12.0,11.67,11.25,25,39,11,32,33,6,17,16,A,1,05,41.0,F,H,4.0,124700,47
8503,1,00170767,15.0,1,2,1,2,15.0,15.0,12.5,15.0,22,33,10,25,24,4,10,10,A,0,22,77.0,F,H,4.0,134900,49
8504,0,00170768,,3,4,1,2,15.0,10.0,8.75,15.0,18,40,12,31,32,6,14,13,A,0,07,,F,U,,120900,37
8505,0,00170813,,2,2,1,1,16.0,13.0,13.0,16.0,22,28,10,23,22,4,10,9,A,0,18,62.0,M,H,4.0,91200,33
8506,1,00170817,23.0,4,4,2,2,25.0,20.25,20.25,20.0,16,32,14,32,29,6,15,13,A,0,12,59.0,M,U,5.0,150400,39
8507,1,00170818,10.0,7,9,4,6,6.0,6.29,6.0,6.0,16,45,12,32,38,5,14,15,S,1,14,35.0,F,H,5.0,66800,30
8508,0,00170825,,2,5,1,3,25.0,22.5,18.0,20.0,15,76,13,29,50,6,13,20,A,0,35,,U,U,,240900,33
8509,1,00170827,17.0,3,13,2,7,6.0,8.33,6.38,8.5,18,81,13,33,58,6,16,23,S,1,20,77.0,F,H,5.0,125700,30
8510,1,00170864,10.0,3,3,3,3,15.0,11.67,11.67,11.67,21,29,12,25,24,6,13,11,A,1,11,55.0,M,H,6.0,249400,37
8511,1,00170889,7.0,1,14,0,6,5.0,10.0,4.29,,15,100,13,23,55,5,5,21,A,0,06,,F,H,5.0,125400,44
8512,0,00170894,,2,20,0,7,74.0,69.0,38.45,,19,113,14,36,75,6,6,30,A,1,14,72.0,F,U,,595100,0
8513,1,00170907,15.0,2,2,1,1,15.0,10.0,10.0,5.0,19,28,13,26,23,5,11,9,A,0,14,37.0,F,H,5.0,222500,32
8514,1,00170912,20.0,2,2,1,1,20.0,15.0,15.0,10.0,18,36,10,26,25,4,11,10,A,0,14,53.0,M,H,7.0,189600,32
8515,0,00170927,,4,27,3,15,10.0,7.5,4.19,6.67,18,125,13,31,72,6,15,31,S,1,23,37.0,F,U,2.0,249400,70
8516,1,00170935,10.0,2,3,2,2,10.0,11.0,10.67,11.0,18,24,12,23,22,6,11,9,N,0,44,,F,H,5.0,146800,44
8517,0,00170939,,2,10,2,7,20.0,17.5,20.0,17.5,23,93,10,22,54,4,10,19,A,1,44,80.0,F,U,2.0,146800,44
8518,1,00170998,10.0,1,12,1,5,10.0,17.0,10.17,17.0,23,56,9,17,36,4,10,16,A,1,46,83.0,F,U,1.0,62100,33
8519,1,00171014,25.0,2,2,1,1,25.0,25.0,25.0,25.0,26,30,12,27,24,5,12,10,A,0,44,49.0,M,H,5.0,126400,41
8520,1,00171072,10.0,7,16,5,8,20.0,19.86,12.63,15.6,19,53,13,35,47,6,17,20,S,1,09,,F,H,5.0,103300,46
8521,1,00171083,25.0,3,27,1,14,25.0,33.33,16.52,50.0,19,126,13,35,81,6,17,34,S,1,16,54.0,F,U,,88200,58
8522,0,00171129,,6,39,4,18,8.0,8.5,5.87,8.5,21,105,7,27,70,3,13,27,S,1,12,71.0,F,H,6.0,170500,39
8523,1,00171137,14.0,8,13,6,8,16.0,13.63,11.46,13.17,16,55,15,35,46,6,17,19,S,1,35,71.0,M,H,7.0,209400,38
8524,0,00171139,,2,9,1,3,20.0,17.5,10.0,15.0,16,113,13,33,66,6,15,27,A,0,44,54.0,M,H,3.0,163400,35
8525,1,00171143,5.0,5,7,3,4,32.0,26.0,23.57,25.33,17,45,15,35,42,6,16,16,A,1,42,66.0,M,U,,156600,43
8526,0,00171157,,4,10,3,4,6.0,8.0,9.2,7.33,15,63,16,33,60,5,13,19,A,0,40,78.0,F,H,5.0,150900,37
8527,0,00171169,,1,3,1,3,15.0,15.0,15.0,15.0,23,52,10,27,40,4,10,15,A,0,42,41.0,F,H,4.0,140200,50
8528,1,00171188,14.0,4,30,3,14,15.0,13.5,11.53,13.33,20,105,13,35,74,6,17,29,S,1,38,64.0,F,H,5.0,128300,43
8529,1,00171205,12.0,4,22,4,14,10.0,9.75,7.45,9.75,11,91,21,42,80,5,15,26,A,1,46,,F,U,,68900,0
8530,0,00171209,,1,1,0,0,30.0,30.0,30.0,,15,15,8,10,10,3,3,4,E,0,17,45.0,F,H,5.0,99300,23
8531,0,00171214,,1,1,1,1,25.0,25.0,25.0,25.0,23,23,10,17,15,4,7,6,N,0,11,43.0,F,H,5.0,132700,38
8532,1,00171215,17.0,3,3,2,2,12.0,11.33,11.33,11.0,19,24,13,24,22,6,11,9,N,0,11,50.0,M,H,5.0,132700,38
8533,1,00171216,5.0,4,6,3,4,5.0,6.25,5.83,6.67,16,41,15,34,38,6,14,16,A,0,20,61.0,F,H,5.0,136100,40
8534,1,00171227,7.0,3,5,2,4,10.0,8.67,7.6,9.0,16,44,13,30,33,6,13,13,A,0,16,,M,U,,98600,41
8535,0,00171258,,1,1,0,0,20.0,20.0,20.0,,16,16,12,17,14,5,5,6,F,0,18,43.0,F,H,5.0,105200,48
8536,1,00171265,25.0,2,21,1,10,25.0,25.5,16.67,26.0,15,105,13,33,71,6,17,29,L,1,21,48.0,M,H,4.0,96800,28
8537,1,00171302,15.0,1,3,0,2,15.0,15.0,11.67,,18,44,10,28,36,4,4,13,A,0,12,50.0,F,H,5.0,169300,32
8538,0,00171337,,2,3,0,1,15.0,13.0,10.33,,18,44,10,26,29,4,4,11,A,0,34,57.0,F,H,7.0,190700,39
8539,1,00171338,10.0,4,6,2,4,5.0,6.25,6.67,7.5,19,52,12,32,43,6,15,20,A,0,35,51.0,F,H,7.0,207600,47
8540,1,00171357,25.0,1,1,1,1,25.0,25.0,25.0,25.0,17,17,11,16,14,5,7,6,F,0,35,,F,H,4.0,263100,53
8541,1,00171358,30.0,3,13,1,8,25.0,25.0,19.62,25.0,19,124,13,35,76,6,17,32,S,1,35,79.0,M,H,7.0,263100,53
8542,0,00171370,,2,2,0,0,25.0,17.5,17.5,,18,28,13,27,25,6,6,11,A,0,42,,U,H,6.0,131500,38
8543,1,00171383,7.0,3,3,1,1,7.0,7.67,7.67,5.0,18,24,12,23,21,6,11,9,N,0,24,66.0,M,H,4.0,205100,30
8544,1,00171396,6.0,4,10,2,5,10.0,6.5,5.0,6.5,19,53,14,32,38,6,14,15,A,1,27,,M,H,6.0,140100,39
8545,1,00171397,25.0,3,5,2,3,25.0,23.33,29.0,22.5,16,45,9,25,30,4,12,11,A,0,27,35.0,M,H,5.0,70900,48
8546,0,00171405,,1,3,0,0,20.0,20.0,10.67,,19,55,14,27,34,6,6,12,A,0,25,33.0,F,H,5.0,127200,22
8547,0,00171475,,2,2,2,2,15.0,20.0,20.0,20.0,15,30,11,24,21,5,11,10,L,0,16,73.0,F,H,4.0,118500,35
8548,0,00171507,,6,20,2,5,30.0,25.33,17.95,29.0,17,69,14,34,62,6,17,24,S,1,44,46.0,M,H,5.0,127300,21
8549,0,00171512,,1,2,0,0,20.0,20.0,15.0,,15,23,11,18,16,5,5,7,N,0,30,61.0,F,H,1.0,97800,37
8550,1,00171521,6.0,7,18,2,5,6.0,6.29,5.22,6.5,15,64,13,30,52,5,13,19,S,1,46,,F,U,,88600,36
8551,1,00171528,5.0,4,17,3,9,10.0,8.75,6.71,9.33,20,86,13,34,65,6,16,25,S,1,46,42.0,F,U,,189500,33
8552,1,00171566,15.0,6,8,4,4,15.0,10.17,10.25,10.0,18,33,13,31,29,6,15,13,A,1,40,75.0,M,H,3.0,117500,30
8553,1,00171581,5.0,2,2,2,2,15.0,12.5,12.5,12.5,16,23,13,21,19,6,10,8,N,0,12,87.0,M,H,3.0,264400,38
8554,1,00171609,20.0,2,4,2,3,15.0,15.0,13.0,15.0,16,44,12,31,37,5,15,16,A,0,12,55.0,F,H,5.0,153700,25
8555,1,00171612,20.0,3,8,1,4,10.0,11.0,8.38,8.0,16,54,14,33,42,6,15,17,A,0,12,59.0,F,H,6.0,153700,25
8556,0,00171615,,3,9,0,2,15.0,12.33,9.89,,18,66,12,31,51,6,6,20,A,0,20,,F,U,,82100,41
8557,1,00171631,10.0,4,26,3,17,17.0,15.5,11.19,15.67,20,128,13,34,82,6,17,32,S,1,12,44.0,F,H,4.0,153700,25
8558,0,00171642,,2,5,1,2,30.0,27.5,21.0,25.0,19,65,13,35,53,6,17,21,A,0,35,44.0,F,H,7.0,213300,44
8559,1,00171655,12.0,2,6,1,4,10.0,12.5,12.67,10.0,18,84,9,27,41,5,14,18,A,0,21,,F,U,,140900,0
8560,1,00171677,25.0,3,4,3,4,25.0,17.33,14.25,17.33,24,42,12,32,34,6,16,15,A,1,10,,U,U,,137500,0
8561,0,00171700,,1,8,1,5,25.0,25.0,15.5,25.0,21,93,12,31,59,6,15,23,A,0,11,81.0,F,H,6.0,158900,31
8562,1,00171738,12.0,1,8,0,3,10.0,15.0,9.75,,18,81,13,32,59,6,6,22,A,1,02,27.0,M,U,,209800,32
8563,0,00171763,,5,13,4,6,13.0,13.4,9.65,13.75,19,93,14,33,63,6,16,25,S,1,02,70.0,M,H,5.0,155700,35
8564,0,00171785,,3,4,2,3,15.0,11.67,11.25,10.0,18,43,11,30,31,5,13,13,A,1,08,76.0,F,U,,94300,36
8565,1,00171832,25.0,0,3,0,1,25.0,0.0,25.0,,18,42,13,13,36,6,6,16,A,0,07,,M,U,,136500,38
8566,1,00171854,15.0,1,12,1,4,15.0,18.0,13.5,18.0,18,79,12,29,56,6,16,25,A,1,17,73.0,F,H,6.0,118900,35
8567,1,00171855,20.0,3,20,3,9,20.0,12.33,6.83,12.33,17,79,9,30,59,5,16,24,A,1,16,76.0,M,H,5.0,150400,56
8568,0,00171873,,1,15,1,11,10.0,10.0,8.33,10.0,16,120,12,30,68,5,13,29,A,1,02,63.0,M,U,,146400,48
8569,1,00171879,20.0,1,1,1,1,20.0,20.0,20.0,20.0,24,24,7,17,17,3,7,6,N,0,08,,F,U,,101600,27
8570,0,00171898,,3,7,1,3,15.0,18.33,17.86,15.0,16,74,13,35,55,6,17,23,A,0,20,68.0,F,H,2.0,156900,40
8571,0,00171920,,1,1,0,0,15.0,15.0,15.0,,20,20,10,16,15,4,4,5,F,0,08,,F,U,,116000,33
8572,0,00171935,,2,4,1,2,20.0,17.5,12.5,20.0,22,45,12,31,35,6,14,14,A,0,17,72.0,F,H,5.0,97800,26
8573,0,00171943,,1,4,0,1,20.0,20.0,11.5,,15,53,9,24,34,3,3,13,E,0,18,65.0,M,H,5.0,100300,37
8574,1,00171950,10.0,6,10,3,5,10.0,7.67,6.8,5.67,18,76,11,30,48,6,16,21,A,1,18,67.0,F,H,4.0,144400,36
8575,0,00171978,,5,9,2,3,10.0,10.0,11.11,10.0,18,41,13,33,35,6,17,16,A,0,08,,M,U,,76600,38
8576,0,00172014,,3,16,2,9,10.0,18.33,13.63,19.0,18,86,13,30,62,6,16,25,S,1,25,17.0,F,U,1.0,0,17
8577,0,00172018,,2,20,1,10,10.0,10.0,9.05,10.0,21,113,11,27,71,4,11,25,A,1,04,73.0,F,U,2.0,118800,15
8578,1,00172068,20.0,13,18,8,10,14.0,13.08,11.94,12.75,16,45,14,34,40,6,16,16,S,1,02,51.0,M,H,3.0,134500,34
8579,0,00172073,,5,9,3,5,10.0,9.4,7.44,9.33,16,67,12,31,47,5,13,18,A,0,18,41.0,F,H,4.0,113300,34
8580,0,00172088,,2,2,2,2,56.0,70.5,70.5,70.5,17,21,13,21,20,6,10,8,N,0,18,39.0,M,H,5.0,130600,30
8581,0,00172097,,3,3,2,2,15.0,12.33,12.33,12.5,21,32,11,29,28,5,13,11,A,0,18,,F,H,4.0,130600,30
8582,1,00172140,10.0,1,10,0,5,20.0,20.0,10.7,,17,75,13,33,59,6,6,24,A,1,35,45.0,F,H,5.0,209900,40
8583,0,00172162,,2,14,0,7,4.0,4.5,5.57,,19,121,9,24,63,4,4,25,S,1,11,,M,H,6.0,212200,21
8584,1,00172167,20.0,4,4,3,3,15.0,13.0,13.0,13.33,20,35,12,30,29,6,15,13,A,0,21,58.0,F,U,,68000,32
8585,1,00172175,10.0,4,6,3,3,6.0,14.25,11.33,15.67,15,39,13,31,32,6,15,14,A,0,30,77.0,F,H,4.0,65800,24
8586,1,00172176,20.0,2,4,2,3,20.0,14.5,11.0,14.5,17,41,14,32,35,6,14,13,A,0,15,,F,U,,178800,25
8587,1,00172214,5.0,5,10,4,6,11.0,11.0,9.8,11.25,24,77,7,29,50,4,15,20,A,0,18,49.0,F,H,4.0,120500,33
8588,1,00172220,19.0,2,15,1,8,20.0,17.0,12.13,20.0,16,128,14,33,73,6,14,30,S,1,32,57.0,M,H,5.0,67600,31
8589,0,00172232,,2,2,1,1,20.0,21.5,21.5,23.0,25,33,12,30,28,6,14,12,A,0,07,59.0,M,H,5.0,125400,47
8590,0,00172273,,1,1,1,1,20.0,20.0,20.0,20.0,21,21,10,17,16,4,7,6,F,0,00,,M,U,,151300,0
8591,1,00172301,23.0,2,4,2,4,15.0,17.5,12.75,17.5,16,44,14,32,37,6,14,14,A,1,02,74.0,M,H,3.0,148600,35
8592,1,00172315,8.0,3,34,3,16,11.0,8.67,6.85,8.67,16,130,9,24,70,4,11,26,S,1,02,82.0,F,H,5.0,136800,38
8593,0,00172343,,2,7,0,4,25.0,25.0,16.0,,19,68,13,35,60,6,6,22,A,1,31,,F,U,,71300,29
8594,1,00172359,20.0,3,17,3,11,14.0,14.0,8.06,14.0,20,128,12,28,70,5,13,31,A,1,30,62.0,U,U,,56600,29
8595,0,00172362,,6,13,3,6,10.0,10.33,8.77,10.0,18,57,14,33,50,6,16,21,S,1,39,55.0,M,H,3.0,108300,12
8596,1,00172420,6.0,4,4,3,3,5.0,6.25,6.25,6.67,20,31,12,25,24,6,12,10,A,1,25,31.0,F,H,3.0,98800,11
8597,1,00172432,5.0,1,11,1,9,25.0,25.0,10.27,25.0,20,126,13,32,71,6,15,30,A,1,27,48.0,F,H,5.0,92700,23
8598,0,00172452,,6,16,4,9,5.0,5.0,4.25,4.75,15,91,11,31,57,5,15,23,A,0,35,49.0,F,H,4.0,158600,32
8599,1,00172464,6.0,6,8,5,6,5.0,6.17,5.63,6.2,18,40,12,31,33,6,16,15,A,1,40,,M,U,,125700,54
8600,0,00172467,,7,9,4,5,20.0,14.29,12.0,12.5,17,53,13,33,39,6,15,17,A,1,35,66.0,M,H,4.0,182500,50
8601,1,00172475,16.0,4,10,3,6,15.0,15.75,12.3,16.0,17,76,13,34,54,6,17,23,S,1,40,51.0,F,H,4.0,123100,33
8602,0,00172500,,2,2,1,1,38.0,30.5,30.5,23.0,19,29,13,27,24,6,13,11,A,0,46,,F,H,2.0,89200,61
8603,0,00172503,,3,7,1,5,25.0,23.33,17.43,20.0,22,110,13,31,57,6,14,23,A,1,46,68.0,F,H,4.0,89200,61
8604,0,00172508,,4,12,2,4,15.0,13.5,11.42,14.0,18,57,13,35,48,6,17,20,A,1,53,62.0,F,H,5.0,57000,27
8605,0,00172512,,8,32,5,16,9.0,9.88,9.09,10.0,17,89,14,34,71,6,17,26,S,1,53,68.0,F,H,4.0,57000,27
8606,1,00172523,4.0,6,7,4,5,4.0,4.33,4.14,4.5,16,41,12,31,32,5,13,13,A,1,35,70.0,F,H,5.0,170200,42
8607,0,00172527,,6,7,2,3,5.0,5.0,5.0,5.0,15,41,12,31,33,5,13,13,A,1,34,56.0,M,H,2.0,161500,47
8608,1,00172530,7.0,5,7,3,4,5.0,6.4,5.71,5.67,21,52,12,32,37,6,15,15,A,0,34,61.0,F,H,5.0,149500,48
8609,0,00172562,,2,4,0,1,15.0,15.0,14.0,,25,40,12,33,34,6,6,15,A,0,28,73.0,M,H,4.0,98700,54
8610,0,00172571,,2,19,2,11,10.0,20.0,9.53,20.0,24,124,10,31,75,5,15,31,A,1,28,65.0,F,H,6.0,98700,54
8611,0,00172573,,2,32,2,18,20.0,20.0,13.91,20.0,23,126,13,34,82,6,16,33,A,1,28,,F,U,,107700,54
8612,1,00172597,3.0,2,13,1,5,20.0,12.5,7.15,20.0,18,123,8,20,41,4,9,12,A,0,34,71.0,F,H,5.0,143100,20
8613,0,00172607,,1,1,1,1,15.0,15.0,15.0,15.0,24,24,7,17,15,3,7,6,N,0,36,36.0,M,U,3.0,125800,31
8614,1,00172635,16.0,0,9,0,7,16.0,0.0,11.44,,27,113,4,4,38,2,2,18,A,1,41,,M,H,6.0,64400,38
8615,1,00172702,12.0,3,3,3,3,15.0,10.0,10.0,10.0,15,32,10,26,24,4,11,10,A,0,37,54.0,F,H,4.0,108600,36
8616,1,00172750,25.0,3,3,3,3,20.0,18.67,18.67,18.67,20,33,12,30,29,6,14,12,A,0,25,43.0,M,H,5.0,96700,30
8617,0,00172773,,3,23,1,10,10.0,10.33,9.43,10.0,17,123,13,33,76,6,15,32,S,1,46,,U,U,,111400,45
8618,1,00172784,5.0,8,14,7,9,6.0,4.63,5.57,4.71,17,85,13,31,54,6,17,22,S,1,46,65.0,F,H,7.0,68800,30
8619,1,00172801,10.0,1,7,0,6,25.0,25.0,13.57,,25,124,11,32,65,6,6,26,A,0,44,,M,H,5.0,71000,33
8620,0,00172802,,2,9,1,6,25.0,17.5,17.22,10.0,26,122,6,23,60,3,12,29,A,1,46,,M,U,1.0,66200,33
8621,0,00172812,,2,2,1,1,25.0,15.0,15.0,5.0,18,24,13,24,21,6,11,9,N,0,24,73.0,M,H,7.0,117500,42
8622,0,00172814,,1,3,1,1,15.0,5.0,8.67,5.0,24,29,12,25,25,5,11,9,A,0,31,,F,U,,94200,45
8623,0,00172839,,1,5,1,3,16.0,16.0,11.6,16.0,20,53,12,30,44,6,14,19,A,0,27,74.0,F,U,,92900,30
8624,1,00172846,10.0,1,9,1,5,7.0,30.0,14.11,30.0,18,76,12,33,59,6,17,25,A,1,27,55.0,M,U,,141700,37
8625,1,00172851,10.0,2,5,1,3,17.0,17.0,13.0,17.0,22,113,10,27,54,4,11,24,A,0,25,47.0,M,H,6.0,114800,35
8626,0,00172854,,2,13,0,7,37.0,36.0,23.54,,18,129,14,36,82,6,6,36,A,1,26,86.0,F,H,4.0,118100,39
8627,1,00172863,9.0,5,6,3,4,8.0,6.8,6.5,6.33,16,40,13,31,33,6,15,14,A,0,40,68.0,M,H,5.0,98100,41
8628,0,00172882,,3,10,1,5,10.0,7.33,10.0,5.0,17,119,10,26,53,5,12,24,A,0,30,,F,U,1.0,74800,28
8629,1,00172883,12.0,2,19,1,10,12.0,11.0,14.84,12.0,19,111,12,32,77,5,14,31,A,1,27,55.0,F,U,,86900,25
